,brand,name,year,info,km,location,price,type,color
173,현대,벨로스터 (JS),18/12식,1.6 터보 스포츠,"19,485km",부산,"2,090",가솔린,빨간색
174,기아,올 뉴 K3,18/10식(19년형),프레스티지,"41,254km",경기,"1,570",가솔린,빨간색
175,기아,스팅어,17/07식(18년형),3.3 터보 AWD,"90,221km",경기,"2,870",가솔린,빨간색
176,기아,올 뉴 모닝,11/05식(12년형),럭셔리,"47,716km",대구,515,가솔린,빨간색
177,르노삼성,뉴QM3,19/09식,RE,"21,379km",경기,"1,620",디젤,빨간색
178,쌍용,코란도 스포츠,13/01식,CX7 4WD,"127,643km",경기,890,디젤,빨간색
179,기아,올 뉴 K3,18/11식(19년형),5도어 GT 플러스,"53,593km",경기,"2,040",가솔린,빨간색
180,현대,쏘나타 (DN8),19/11식(20년형),2.0,"19,219km",서울,"2,230",가솔린,빨간색
181,기아,스팅어 마이스터,20/12식(21년형),2.5 마스터즈,"9,271km",경기,"3,980",가솔린,빨간색
182,현대,코나,18/09식,디젤 1.6 2WD,"75,698km",전북,"1,690",디젤,빨간색
183,쌍용,더 뉴 코란도 스포츠,16/12식(17년형),2.2 익스트림 4WD,"85,265km",경기,"1,599",디젤,빨간색
184,쌍용,렉스턴 스포츠,18/10식(19년형),디젤 2.2 2WD,"95,774km",경기,"1,920",디젤,빨간색
185,기아,올 뉴 모닝,13/01식,디럭스 스페셜,"152,792km",경기,399,가솔린,빨간색
186,현대,싼타페 TM,19/09식(20년형),가솔린 2.0T 4WD,"43,969km",경기,"2,899",가솔린,빨간색
187,제네시스,더 뉴 G70,21/07식,가솔린 3.3T 4WD,53km,경기,"5,299",가솔린,빨간색
188,기아,스팅어,19/07식,2.0 터보 AWD,"54,174km",경기,"3,120",가솔린,빨간색
189,기아,스팅어,18/09식(19년형),2.0 터보 2WD,"29,235km",경기,"3,270",가솔린,빨간색
190,쉐보레(GM대우),크루즈,11/04식,1.6 LTZ+,"68,534km",부산,499,가솔린,빨간색
191,제네시스,G70,18/05식,2.2D,"26,115km",경기,"3,380",디젤,빨간색
192,쌍용,베리 뉴 티볼리,19/11식(20년형),가솔린 1.5 2WD,"12,261km",경기,"1,800",가솔린,빨간색
193,기아,올 뉴 모닝,14/03식,럭셔리,"82,187km",부산,620,가솔린,빨간색
194,현대,더 뉴 아반떼 AD,18/12식(19년형),1.6,"47,149km",부산,"1,691",가솔린,빨간색
195,현대,더 뉴 아반떼,13/10식(14년형),1.6 GDi 스타일,"21,834km",서울,700,가솔린,빨간색
196,현대,투싼 하이브리드 (NX4),20/10식(21년형),인스퍼레이션,"16,251km",경기,"3,789",가솔린+전기,빨간색
197,기아,올 뉴 K3,18/11식(19년형),5도어 GT 플러스,"61,428km",경기,"2,060",가솔린,빨간색
198,현대,싼타페 TM,19/08식(20년형),디젤 2.2 2WD,"13,810km",경기,"2,790",디젤,빨간색
199,,,,,,,,,빨간색
200,현대,코나 하이브리드,20/04식,프리미엄 스페셜,"10,146km",경기,"2,680",가솔린+전기,빨간색
201,기아,더 뉴 모닝,16/10식,럭셔리,"33,900km",경기,690,가솔린,빨간색
202,기아,스토닉,18/06식,디젤 1.6,"55,121km",경기,"1,390",디젤,빨간색
203,기아,레이,17/07식,밴,"173,322km",경기,490,가솔린,빨간색
204,기아,더 뉴 모닝,16/10식,럭셔리,"33,900km",경기,690,가솔린,빨간색
205,기아,스토닉,18/06식,디젤 1.6,"55,121km",경기,"1,390",디젤,빨간색
206,기아,레이,17/07식,밴,"173,322km",경기,490,가솔린,빨간색
207,르노삼성,뉴QM3,19/09식,RE,"20,974km",경기,"1,590",디젤,빨간색
208,르노삼성,QM3,16/01식,RE 시그니처,"46,571km",부산,"1,090",디젤,빨간색
209,기아,레이,14/02식,디럭스,"53,694km",서울,749,가솔린,빨간색
210,쉐보레(GM대우),더 뉴 스파크,19/01식,마이핏 에디션,"48,162km",서울,"9,999",가솔린,빨간색
211,기아,포르테 쿱,12/04식(13년형),2.0 프레스티지,"94,916km",서울,499,가솔린,빨간색
212,쌍용,티볼리,16/01식,디젤 LX 2WD,"117,586km",경기,950,디젤,빨간색
213,기아,올 뉴 모닝,11/04식(12년형),디럭스 스페셜,"129,526km",대전,370,가솔린,빨간색
214,르노삼성,QM5 네오,15/03식,디젤 4WD R4U 에디션,"135,503km",경기,"1,000",디젤,빨간색
215,현대,벨로스터,11/06식(12년형),익스트림,"65,208km",부산,730,가솔린,빨간색
216,기아,더 뉴 레이,18/12식,프레스티지,"15,548km",부산,"1,340",가솔린,빨간색
217,쌍용,렉스턴 스포츠 칸,20/02식,디젤 2.2 2WD,"15,725km",대구,"2,680",디젤,빨간색
218,제네시스,G70,19/12식,2.0T AWD,"20,908km",경기,"3,049",가솔린,빨간색
219,기아,스팅어,19/04식,3.3 터보 2WD,"24,917km",경기,"3,569",가솔린,빨간색
220,기아,올 뉴 모닝 (JA),17/04식,럭셔리,"26,976km",부산,820,가솔린,빨간색
221,쉐보레(GM대우),말리부,14/05식,2.0 디젤 LT 디럭스팩,"94,086km",대구,838,디젤,빨간색
222,쌍용,렉스턴 스포츠,18/12식(19년형),디젤 2.2 4WD,"61,691km",경기,"2,050",디젤,빨간색
223,쉐보레(GM대우),더 뉴 트랙스,16/11식(17년형),1.4 LT,"91,615km",충남,"1,199",가솔린,빨간색
224,기아,올 뉴 카니발,16/07식,9인승 노블레스,"121,633km",충남,"1,949",디젤,빨간색
225,기아,스팅어,18/11식(19년형),3.3 터보 AWD,"40,481km",광주,"3,550",가솔린,빨간색
226,르노삼성,QM3,15/07식,RE 시그니처,"110,412km",인천,790,디젤,빨간색
227,쌍용,렉스턴 스포츠 칸,19/10식,디젤 2.2 2WD,"18,735km",경기,"2,550",디젤,빨간색
228,기아,올 뉴 모닝,12/04식,스마트,"187,796km",인천,250,가솔린,빨간색
229,기아,올 뉴 K3,19/08식,5도어 GT 플러스,"32,903km",경기,"2,120",가솔린,빨간색
230,쌍용,뉴코란도 C,15/04식,2.0 RX 2WD,"67,124km",전북,"1,000",디젤,빨간색
231,쌍용,티볼리 아머,18/05식,디젤 VX 2WD,"144,722km",경기,"1,199",디젤,빨간색
232,기아,올 뉴 모닝,14/01식,바이퓨얼 스마트,"153,481km",전북,480,가솔린+LPG,빨간색
233,르노삼성,클리오,18/12식(19년형),인텐스,"21,085km",경기,"1,420",디젤,빨간색
234,,,,,,,,,빨간색
235,기아,스팅어,18/06식(19년형),3.3 터보 AWD,"62,972km",경기,"3,480",가솔린,빨간색
236,제네시스,G70,17/11식(18년형),2.2D AWD,"25,393km",광주,"3,080",디젤,빨간색
237,현대,벨로스터,11/07식(12년형),익스트림,"54,583km",울산,890,가솔린,빨간색
238,기아,더 뉴 레이,18/01식,럭셔리,"33,940km",인천,"1,080",가솔린,빨간색
239,기아,스토닉,17/09식(18년형),디젤 1.6,"13,877km",서울,"1,390",디젤,빨간색
240,기아,올 뉴 K3,20/01식,럭셔리,"12,015km",경기,"1,790",가솔린,빨간색
241,현대,코나,19/02식,디젤 1.6 2WD,"39,978km",경기,"2,030",디젤,빨간색
242,현대,아반떼 (CN7),20/08식(21년형),1.6 터보 N Line,"17,773km",인천,"2,480",가솔린,빨간색
243,기아,쏘울,11/04식,1.6 스마트,"68,047km",서울,570,가솔린,빨간색
244,기아,더 뉴 레이,18/05식,럭셔리,"15,537km",인천,"1,170",가솔린,빨간색
245,기아,올 뉴 프라이드,14/05식,1.4 MPI 해치백,"35,533km",경기,680,가솔린,빨간색
246,쌍용,더 뉴 코란도 스포츠,17/06식(18년형),2.2 CX7 4WD,"65,314km",광주,"1,690",디젤,빨간색
247,쌍용,티볼리,15/07식(16년형),디젤 LX 2WD,"126,275km",전북,990,디젤,빨간색
248,기아,스팅어 마이스터,20/10식(21년형),3.3 GT AWD 마스터즈 터보 패키지,"7,188km",서울,"3,990",가솔린,빨간색
249,현대,제네시스,11/06식(12년형),BH330 럭셔리,"263,541km",대구,590,가솔린,빨간색
250,현대,i30(신형),13/05식(14년형),디젤 1.6 VGT PYL,"133,725km",경기,710,디젤,빨간색
251,현대,i30 (PD),18/08식,디젤 1.6,"42,410km",인천,"1,550",디젤,빨간색
252,현대,더 뉴 제네시스 쿠페,12/07식,200 터보 S,"116,540km",경기,"1,180",가솔린,빨간색
253,현대,올 뉴 투싼,16/01식,디젤 1.7 2WD,"61,992km",광주,"1,695",디젤,빨간색
254,쌍용,코란도 스포츠,14/10식(15년형),CX7 4WD,"184,435km",충북,"1,130",디젤,빨간색
255,현대,i30 (PD),18/08식,디젤 1.6,"42,410km",인천,"1,550",디젤,빨간색
256,현대,더 뉴 제네시스 쿠페,12/07식,200 터보 S,"116,540km",경기,"1,180",가솔린,빨간색
257,현대,올 뉴 투싼,16/01식,디젤 1.7 2WD,"61,992km",광주,"1,695",디젤,빨간색
258,,,,,,,,,빨간색
259,쌍용,코란도 스포츠,14/10식(15년형),CX7 4WD,"184,435km",충북,"1,130",디젤,빨간색
260,쉐보레(GM대우),트레일블레이저,20/07식(21년형),1.3 터보 4WD,"9,722km",광주,"2,730",가솔린,빨간색
261,현대,쏘나타 (DN8),19/09식(20년형),2.0,"35,896km",광주,"2,200",가솔린,빨간색
262,현대,쏘나타 (DN8),19/09식(20년형),2.0,"49,905km",경기,"2,040",가솔린,빨간색
263,제네시스,G70,19/03식,2.0T AWD,"30,686km",경기,"3,430",가솔린,빨간색
264,쉐보레(GM대우),스파크,14/03식,LT,"63,977km",경기,460,가솔린,빨간색
265,현대,벨로스터 (JS),19/03식,2.0 N,"27,838km",경기,"2,480",가솔린,빨간색
266,쌍용,티볼리,17/08식,디젤 TX 2WD,"61,308km",광주,"1,089",디젤,빨간색
267,르노삼성,QM3,15/10식,RE 시그니처,"81,835km",충북,995,디젤,빨간색
268,현대,i30 (PD),19/06식,1.6 터보,"30,000km",경기,"2,330",가솔린,빨간색
269,쉐보레(GM대우),스파크,14/05식,스파크 S,"80,600km",서울,450,가솔린,빨간색
270,기아,스팅어,19/01식,2.0 터보 2WD,"43,982km",대구,"3,450",가솔린,빨간색
271,쌍용,티볼리,15/10식(16년형),LX 4WD,"43,479km",광주,"1,330",가솔린,빨간색
272,기아,쏘렌토 4세대,20/09식(21년형),HEV 1.6 4WD,"15,089km",경기,"4,650",가솔린+전기,빨간색
273,현대,벨로스터,12/07식(13년형),DCT팩,"105,773km",충남,730,가솔린,빨간색
274,기아,스팅어,17/05식(18년형),3.3 터보 2WD,"31,781km",서울,"3,190",가솔린,빨간색
275,현대,코나 하이브리드,20/07식,프리미엄 스페셜,"3,959km",경기,"2,910",가솔린+전기,빨간색
276,쌍용,뉴코란도 C,14/07식,2.0 어드벤처 60th 에디션 4WD,"101,034km",충남,867,디젤,빨간색
277,현대,코나 하이브리드,20/01식,모던 스페셜,"27,241km",충남,"2,390",가솔린+전기,빨간색
278,기아,스팅어,20/04식,2.0 터보 AWD,818km,경기,"3,650",가솔린,빨간색
279,기아,더 뉴 모닝,15/04식(16년형),럭셔리,"67,944km",경기,650,가솔린,빨간색
280,제네시스,G70,19/02식,3.3T 스포츠 AWD,"77,994km",인천,"3,630",가솔린,빨간색
281,쉐보레(GM대우),스파크,14/12식,LS+,"84,005km",울산,450,가솔린,빨간색
282,현대,더 뉴 코나,20/10식(21년형),가솔린 1.6 터보 4WD,"3,526km",전북,"2,830",가솔린,빨간색
283,현대,아반떼 AD,16/08식(17년형),1.6 GDI 스마트,"17,271km",충남,"1,300",가솔린,빨간색
284,쉐보레(GM대우),더 넥스트 스파크,17/08식(18년형),LTZ,"41,341km",광주,770,가솔린,빨간색
285,기아,올 뉴 모닝,14/09식(15년형),디럭스,"43,586km",경기,470,가솔린,빨간색
286,쉐보레(GM대우),크루즈,13/07식(14년형),1.8 LTZ+,"95,343km",서울,650,가솔린,빨간색
287,현대,코나,19/10식(20년형),1.6 터보 2WD,"13,692km",서울,"1,950",가솔린,빨간색
288,르노삼성,클리오,18/07식,인텐스,"47,760km",충남,"1,377",디젤,빨간색
289,기아,올 뉴 모닝,11/11식(12년형),바이퓨얼 럭셔리,"112,642km",충남,490,가솔린+LPG,빨간색
290,현대,벨로스터 (JS),18/05식,1.6 터보 스포츠,"45,156km",서울,"1,520",가솔린,빨간색
291,현대,쏘나타 (DN8),21/03식,2.5 터보 N Line,965km,부산,"3,090",가솔린,빨간색
292,쉐보레(GM대우),더 넥스트 스파크,16/05식,LT,"48,565km",대전,719,가솔린,빨간색
293,쉐보레(GM대우),크루즈,12/05식,1.8 LT+,"91,157km",충남,499,가솔린,빨간색
294,기아,올 뉴 프라이드,13/10식(14년형),1.6 GDI 해치백,"29,610km",전북,790,가솔린,빨간색
295,쌍용,액티언 스포츠,10/04식,4WD AX7 패션,"197,980km",울산,550,디젤,빨간색
296,기아,카니발 R,13/08식,그랜드 카니발 GLX,"102,129km",경기,720,디젤,빨간색
297,현대,싼타페 TM,19/09식,디젤 2.2 4WD,"46,822km",광주,"3,400",디젤,빨간색
298,현대,i30(신형),12/07식,1.6 GDI 유니크,"52,925km",대전,950,가솔린,빨간색
299,쌍용,티볼리 에어,17/03식,디젤 RX 2WD,"110,731km",전북,"1,190",디젤,빨간색
300,현대,아반떼 AD,17/09식(18년형),1.6 e-VGT 스마트,"63,847km",서울,"1,299",디젤,빨간색
301,현대,더 뉴 벨로스터,15/06식(16년형),1.6 PYL DCT,"71,737km",충남,"1,130",가솔린,빨간색
302,현대,i30(신형),12/06식,1.6 GDI 유니크,"119,226km",대전,730,가솔린,빨간색
303,쌍용,액티언 스포츠,11/02식,4WD AX7 비젼,"83,798km",인천,589,디젤,빨간색
304,기아,포르테 쿱,12/07식(13년형),1.6 GDI 프레스티지,"57,618km",경기,750,가솔린,빨간색
305,쉐보레(GM대우),스파크,12/09식,LT,"185,364km",부산,250,가솔린,빨간색
306,쌍용,티볼리 에어,17/03식,디젤 RX 2WD,"110,731km",전북,"1,190",디젤,빨간색
307,현대,아반떼 AD,17/09식(18년형),1.6 e-VGT 스마트,"63,847km",서울,"1,299",디젤,빨간색
308,현대,더 뉴 벨로스터,15/06식(16년형),1.6 PYL DCT,"71,737km",충남,"1,130",가솔린,빨간색
309,현대,i30(신형),12/06식,1.6 GDI 유니크,"119,226km",대전,730,가솔린,빨간색
310,쌍용,액티언 스포츠,11/02식,4WD AX7 비젼,"83,798km",인천,589,디젤,빨간색
311,기아,올 뉴 프라이드,12/03식,1.6 GDI 해치백,"67,567km",충남,670,가솔린,빨간색
312,현대,벨로스터 (JS),18/07식,1.4 터보 모던,"48,747km",경기,"1,490",가솔린,빨간색
313,현대,i30 (PD),17/04식(18년형),1.6 터보,"68,418km",경기,"1,750",가솔린,빨간색
314,기아,스토닉,17/12식(18년형),디젤 1.6,"50,781km",경기,"1,480",디젤,빨간색
315,쉐보레(GM대우),올 뉴 카마로,12/09식(17년형),SS 6.2 V8 볼케이노 레드,"61,171km",경기,"2,840",가솔린,빨간색
316,기아,스팅어,18/05식,3.3 터보 2WD,"35,521km",경기,"3,090",가솔린,빨간색
317,현대,쏘나타 (DN8),19/06식(20년형),2.0,"32,328km",경기,"2,220",가솔린,빨간색
318,기아,스팅어,20/03식,2.0 터보 2WD,"8,325km",부산,"3,450",가솔린,빨간색
319,쉐보레(GM대우),더 뉴 카마로,18/10식(19년형),SS 6.2 V8 볼케이노 레드,"12,274km",서울,"4,030",가솔린,빨간색
320,기아,쏘울 부스터,19/03식,1.6 T-GDI 노블레스,"16,996km",서울,"1,840",가솔린,빨간색
321,쉐보레(GM대우),스파크,11/07식(12년형),LS,"72,042km",서울,370,가솔린,빨간색
322,쉐보레(GM대우),더 뉴 트랙스,17/07식(18년형),1.6 디젤 LT,"78,638km",경기,"1,230",디젤,빨간색
323,현대,i30 (PD),19/05식,1.6 터보,"83,090km",대구,"1,750",가솔린,빨간색
324,제네시스,G80 (RG3),20/03식(21년형),가솔린 3.5 터보 AWD,"18,699km",경기,"6,450",가솔린,빨간색
325,현대,아반떼 AD,17/06식(18년형),1.6 GDI 밸류 플러스,"29,636km",경기,"1,320",가솔린,빨간색
326,르노삼성,QM3,16/07식,RE 시그니처,"107,129km",경기,899,디젤,빨간색
327,기아,올 뉴 카니발,14/09식(15년형),9인승 프레스티지,"121,527km",부산,"1,630",디젤,빨간색
328,,,,,,,,,빨간색
329,르노삼성,QM3,15/12식(16년형),RE 시그니처,"54,213km",서울,"1,050",디젤,빨간색
330,기아,뉴모닝,10/05식(11년형),LX,"93,140km",충남,290,가솔린,빨간색
331,현대,벨로스터,14/02식,터보 D 스펙,"94,134km",울산,930,가솔린,빨간색
332,기아,올 뉴 카니발,14/11식(15년형),9인승 프레스티지,"101,944km",서울,"1,610",디젤,빨간색
333,기아,포르테 해치백,11/06식,1.6 GDI 럭셔리,"69,896km",경기,590,가솔린,빨간색
334,기아,올 뉴 모닝,14/05식(15년형),디럭스 트렌디,"66,810km",부산,620,가솔린,빨간색
335,현대,코나,18/01식,디젤 1.6 2WD,"85,028km",대구,"1,570",디젤,빨간색
336,쉐보레(GM대우),리얼 뉴 콜로라도,20/10식(21년형),3.6 익스트림-X 4WD,"6,502km",경기,"3,970",가솔린,빨간색
337,현대,아반떼 AD,15/12식(16년형),1.6 e-VGT 프리미엄,"81,969km",울산,"1,280",디젤,빨간색
338,현대,싼타페 DM,15/06식,디젤(e-VGT) 2.0 2WD 프리미엄,"124,891km",부산,"1,390",디젤,빨간색
339,쌍용,티볼리,15/03식,LX 2WD,"89,286km",부산,"1,050",가솔린,빨간색
340,현대,아반떼 (CN7),20/09식(21년형),1.6 터보 N Line,"8,556km",경기,"2,570",가솔린,빨간색
341,현대,LF 쏘나타,15/03식,2.0 스마트,"45,199km",경기,"1,270",가솔린,빨간색
342,쉐보레(GM대우),All New 마티즈,08/10식(09년형),SX 스타 에디션,"70,818km",경기,199,가솔린,빨간색
343,쌍용,렉스턴 스포츠 칸,20/05식,디젤 2.2 4WD,"16,996km",경기,"2,890",디젤,빨간색
344,기아,레이,15/04식(16년형),프레스티지,"47,268km",부산,990,가솔린,빨간색
345,쉐보레(GM대우),더 넥스트 스파크,16/12식(17년형),LT,"47,683km",경기,690,가솔린,빨간색
346,현대,투싼 ix,11/07식(12년형),디젤 2WD LX20,"94,283km",경기,860,디젤,빨간색
347,쉐보레(GM대우),뉴 라보,17/01식,내장탑차 롱카고,"1,636km",대전,540,LPG(일반인 구입),빨간색
348,기아,올 뉴 K3,18/05식(19년형),노블레스,"19,258km",광주,"1,780",가솔린,빨간색
349,기아,더 뉴 레이,18/06식,프레스티지,"14,608km",경기,"1,290",가솔린,빨간색
350,기아,스팅어,19/05식,2.0 터보 AWD,"47,461km",대구,"3,488",가솔린,빨간색
351,현대,싼타페 TM,20/07식,디젤 2.2 2WD,"31,510km",경기,"2,980",디젤,빨간색
352,쌍용,티볼리 에어,17/04식,디젤 RX 4WD,"43,374km",경기,"1,450",디젤,빨간색
353,기아,스팅어,18/01식,2.0 터보 2WD,"37,898km",부산,"2,990",가솔린,빨간색
354,르노삼성,SM3 네오,14/11식(15년형),R4U 에디션,"127,098km",경기,650,가솔린,빨간색
355,현대,코나,18/08식,디젤 1.6 2WD,"122,859km",서울,"1,350",디젤,빨간색
356,제네시스,G80,18/09식,3.3 T-GDI,"49,017km",부산,"4,080",가솔린,빨간색
357,현대,벨로스터 (JS),18/12식,1.6 터보 스포츠,"6,661km",서울,"2,099",가솔린,빨간색
358,현대,더 뉴 벨로스터,15/05식(16년형),1.6 터보 디 스펙,"35,691km",대구,"1,120",가솔린,빨간색
