brand,name,type,km,year,accident,color,location,price,wd,trim
기아,K5,가솔린,98883,2011,무사고,흰색,대전,660,2WD,1
기아,K5,LPG,36007,2018,무사고,흰색,경기,1550,2WD,1
기아,K5,디젤,58555,2016,무사고,흰색,서울,1680,2WD,1
기아,K5,LPG,40689,2018,무사고,흰색,경기,1360,2WD,1
기아,K5,가솔린,167364,2012,무사고,흰색,경기,650,2WD,2
기아,K5,LPG,147482,2011,무사고,흰색,경기,699,2WD,1
기아,K5,LPG,112147,2019,무사고,흰색,광주,1230,2WD,1
기아,K5,LPG,109085,2019,무사고,흰색,광주,1270,2WD,1
기아,K5,가솔린,92730,2017,무사고,흰색,경기,1470,2WD,1
기아,K5,LPG,176511,2016,무사고,흰색,충남,750,2WD,1
기아,K5,가솔린,6084,2021,무사고,흰색,경기,3190,2WD,1
기아,K5,LPG,150944,2013,무사고,흰색,충남,630,2WD,2
기아,K5,LPG,75628,2018,무사고,흰색,경기,1510,2WD,1
기아,K5,가솔린,108425,2011,무사고,흰색,부산,620,2WD,1
기아,K5,LPG,174294,2012,무사고,흰색,광주,590,2WD,1
기아,K5,가솔린,8936,2021,무사고,흰색,대전,3240,2WD,1
기아,K5,하이브리드,112281,2013,무사고,흰색,경기,890,2WD,3
기아,K5,가솔린,182868,2011,무사고,흰색,광주,670,2WD,1
기아,K5,LPG,124850,2013,무사고,흰색,울산,630,2WD,1
기아,K5,가솔린,127332,2013,무사고,흰색,광주,750,2WD,1
기아,K5,LPG,89524,2019,무사고,흰색,충남,1369,2WD,1
기아,K5,가솔린,37919,2017,무사고,흰색,서울,1699,2WD,1
기아,K5,가솔린,12196,2020,무사고,흰색,서울,2830,2WD,1
기아,K5,가솔린,139780,2013,무사고,흰색,경기,710,2WD,3
기아,K5,LPG,49484,2019,무사고,흰색,광주,1650,2WD,1
기아,K5,가솔린,39515,2017,무사고,흰색,경기,1699,2WD,1
기아,K5,가솔린,224,2022,무사고,흰색,인천,3300,2WD,1
기아,K5,가솔린,141735,2014,무사고,흰색,광주,895,2WD,1
기아,K5,가솔린,16865,2020,무사고,흰색,서울,3050,2WD,1
기아,K5,가솔린,18070,2021,무사고,흰색,경기,2680,2WD,1
기아,K5,LPG,117887,2016,무사고,흰색,광주,1120,2WD,1
기아,K5,가솔린,84559,2015,무사고,흰색,경기,1185,2WD,1
기아,K5,LPG,144759,2011,무사고,흰색,인천,530,2WD,1
기아,K5,가솔린,13306,2021,무사고,흰색,경기,3320,2WD,1
기아,K5,LPG,180944,2015,무사고,흰색,충남,699,2WD,1
기아,K5,LPG,116136,2011,무사고,흰색,광주,699,2WD,2
기아,K5,디젤,94604,2016,무사고,흰색,경기,1470,2WD,1
기아,K5,가솔린,65966,2017,무사고,흰색,경기,1950,2WD,1
기아,K5,가솔린,4508,2021,무사고,흰색,경기,2910,2WD,1
기아,K5,가솔린,113804,2011,무사고,흰색,충남,799,2WD,2
기아,K5,가솔린,34941,2019,무사고,흰색,서울,1690,2WD,1
기아,K5,가솔린,13810,2020,무사고,흰색,서울,2600,2WD,1
기아,K5,가솔린,15732,2020,무사고,흰색,경기,3100,2WD,1
기아,K5,가솔린,15378,2019,무사고,흰색,대전,1850,2WD,1
기아,K5,가솔린,65914,2012,무사고,흰색,광주,750,2WD,2
기아,K5,하이브리드,122065,2013,무사고,흰색,충남,1069,2WD,2
기아,K5,LPG,105666,2016,무사고,흰색,경기,1190,2WD,1
기아,K5,가솔린,180387,2011,무사고,흰색,전북,549,2WD,1
기아,K5,LPG,192572,2015,무사고,흰색,광주,680,2WD,1
기아,K5,가솔린,24058,2020,무사고,흰색,경기,2120,2WD,1
기아,K5,가솔린,97980,2015,무사고,흰색,광주,1190,2WD,1
기아,K5,가솔린,51761,2018,무사고,흰색,경기,1450,2WD,1
기아,K5,하이브리드,168969,2012,무사고,흰색,경기,720,2WD,3
기아,K5,LPG,168091,2014,무사고,흰색,광주,710,2WD,1
기아,K5,가솔린,94566,2015,무사고,흰색,울산,1150,2WD,1
기아,K5,LPG,83657,2016,무사고,흰색,충남,1270,2WD,1
기아,K5,가솔린,46344,2016,무사고,흰색,경기,1750,2WD,1
기아,K5,가솔린,6729,2021,무사고,흰색,경기,2900,2WD,1
기아,K5,가솔린,105668,2017,무사고,흰색,경기,1230,2WD,1
기아,K5,LPG,121852,2013,무사고,흰색,경기,720,2WD,2
기아,K5,하이브리드,109939,2013,무사고,흰색,충남,1055,2WD,3
기아,K5,하이브리드,38464,2020,무사고,흰색,경기,2350,2WD,3
기아,K5,가솔린,138222,2013,무사고,흰색,광주,850,2WD,3
기아,K5,하이브리드,53455,2013,무사고,흰색,대전,1160,2WD,1
기아,K5,LPG,123644,2015,무사고,흰색,대전,890,2WD,1
기아,K5,가솔린,24493,2018,무사고,흰색,경기,1910,2WD,1
기아,K5,가솔린,80172,2018,무사고,흰색,경기,1590,2WD,1
기아,K5,가솔린,39867,2018,무사고,흰색,경기,1880,2WD,1
기아,K5,가솔린,34127,2019,무사고,흰색,충남,2150,2WD,1
기아,K5,가솔린,141805,2011,무사고,흰색,경기,649,2WD,2
기아,K5,가솔린,37393,2020,무사고,흰색,광주,2780,2WD,1
기아,K5,가솔린,85929,2012,무사고,흰색,대구,870,2WD,2
기아,K5,디젤,110907,2016,무사고,흰색,부산,1250,2WD,1
기아,K5,가솔린,27380,2020,무사고,흰색,광주,2799,2WD,1
기아,K5,LPG,165012,2016,무사고,흰색,대구,759,2WD,1
기아,K5,LPG,103472,2015,무사고,흰색,광주,940,2WD,1
기아,K5,가솔린,28013,2017,무사고,흰색,울산,1830,2WD,1
기아,K5,가솔린,10365,2020,무사고,흰색,경기,3180,2WD,1
기아,K5,가솔린,31062,2018,무사고,흰색,경기,1750,2WD,1
기아,K5,하이브리드,123337,2013,무사고,흰색,부산,890,2WD,3
기아,K5,가솔린,27097,2016,무사고,흰색,서울,1689,2WD,1
기아,K5,가솔린,17208,2020,무사고,흰색,경기,2580,2WD,1
기아,K5,가솔린,88786,2017,무사고,흰색,전북,1750,2WD,1
기아,K5,LPG,59236,2018,무사고,흰색,대구,1530,2WD,1
기아,K5,LPG,184986,2014,무사고,흰색,인천,590,2WD,1
기아,K5,가솔린,31974,2016,무사고,흰색,부산,1710,2WD,1
기아,K5,LPG,146132,2015,무사고,흰색,경기,750,2WD,1
기아,K5,하이브리드,151491,2014,무사고,흰색,경기,850,2WD,1
기아,K5,LPG,65414,2018,무사고,흰색,광주,1585,2WD,1
기아,K5,디젤,67580,2018,무사고,흰색,대구,1570,2WD,1
기아,K5,가솔린,96648,2011,무사고,흰색,충남,630,2WD,1
기아,K5,가솔린,17332,2020,무사고,흰색,경기,2599,2WD,1
기아,K5,가솔린,46049,2019,무사고,흰색,서울,1790,2WD,1
기아,K5,LPG,87896,2011,무사고,흰색,경기,880,2WD,2
기아,K5,가솔린,7618,2020,무사고,흰색,부산,2180,2WD,1
기아,K5,가솔린,23674,2018,무사고,흰색,경기,1750,2WD,1
기아,K5,가솔린,54999,2018,무사고,흰색,서울,1690,2WD,1
기아,K5,가솔린,195074,2011,무사고,흰색,대구,579,2WD,3
기아,K5,디젤,123834,2016,무사고,흰색,경기,1430,2WD,1
기아,K5,가솔린,125803,2013,무사고,흰색,경기,750,2WD,1
기아,K5,가솔린,77442,2017,무사고,흰색,대구,1599,2WD,1
기아,K5,LPG,56024,2019,무사고,흰색,경기,1430,2WD,1
기아,K5,가솔린,100298,2016,무사고,흰색,서울,1460,2WD,1
기아,K5,가솔린,91652,2014,무사고,흰색,부산,1330,2WD,2
기아,K5,LPG,63591,2015,무사고,흰색,경기,1260,2WD,3
기아,K5,LPG,75304,2018,무사고,흰색,서울,1130,2WD,1
기아,K5,LPG,66051,2018,무사고,흰색,부산,1590,2WD,1
기아,K5,가솔린,86146,2017,무사고,흰색,대구,1480,2WD,1
기아,K5,가솔린,118917,2012,무사고,흰색,부산,850,2WD,2
기아,K5,디젤,83767,2016,무사고,흰색,서울,1380,2WD,1
기아,K5,디젤,39448,2018,무사고,흰색,경기,1539,2WD,1
기아,K5,하이브리드,104215,2014,무사고,흰색,경기,990,2WD,1
기아,K5,가솔린,114537,2011,무사고,흰색,부산,730,2WD,1
기아,K5,가솔린,114420,2011,무사고,흰색,서울,830,2WD,2
기아,K5,LPG,73781,2018,무사고,흰색,서울,1400,2WD,1
기아,K5,디젤,89816,2016,무사고,흰색,경기,1400,2WD,1
기아,K5,하이브리드,89879,2013,무사고,흰색,경기,1080,2WD,3
기아,K5,가솔린,170874,2011,무사고,흰색,부산,500,2WD,1
기아,K5,가솔린,27926,2015,무사고,흰색,경기,1350,2WD,1
기아,K5,가솔린,21231,2020,무사고,흰색,경기,2199,2WD,1
기아,K5,가솔린,84836,2016,무사고,흰색,서울,1630,2WD,1
기아,K5,디젤,106923,2016,무사고,흰색,대전,1330,2WD,1
기아,K5,가솔린,1789,2021,무사고,흰색,경기,3220,2WD,1
기아,K5,LPG,101563,2016,무사고,흰색,경기,980,2WD,1
기아,K5,하이브리드,15296,2020,무사고,흰색,대전,3199,2WD,3
기아,K5,하이브리드,109977,2015,무사고,흰색,대전,990,2WD,2
기아,K5,하이브리드,151165,2014,무사고,흰색,서울,880,2WD,2
기아,K5,가솔린,117078,2011,무사고,흰색,부산,930,2WD,2
기아,K5,하이브리드,229572,2014,무사고,흰색,경기,790,2WD,2
기아,K5,가솔린,134606,2011,무사고,흰색,경기,590,2WD,2
기아,K5,가솔린,33190,2018,무사고,흰색,서울,1620,2WD,1
기아,K5,가솔린,7547,2020,무사고,흰색,광주,2950,2WD,1
기아,K5,가솔린,138176,2014,무사고,흰색,대구,1090,2WD,3
기아,K5,가솔린,99191,2016,무사고,흰색,광주,1530,2WD,1
기아,K5,가솔린,99191,2016,무사고,흰색,광주,1530,2WD,1
기아,K5,가솔린,79499,2012,무사고,흰색,대구,899,2WD,2
기아,K5,LPG,150772,2014,무사고,흰색,광주,730,2WD,1
기아,K5,LPG,157698,2013,무사고,흰색,울산,590,2WD,1
기아,K5,LPG,152691,2018,무사고,흰색,전북,1030,2WD,1
기아,K5,가솔린,77427,2014,무사고,흰색,서울,1390,2WD,2
기아,K5,LPG,68209,2019,무사고,흰색,경기,1430,2WD,1
기아,K5,하이브리드,148833,2013,무사고,흰색,서울,860,2WD,1
기아,K5,LPG,124803,2015,무사고,흰색,전북,1150,2WD,3
기아,K5,가솔린,42597,2018,무사고,흰색,광주,1650,2WD,1
기아,K5,LPG,83649,2018,무사고,흰색,인천,1290,2WD,1
기아,K5,LPG,72129,2016,무사고,흰색,부산,1190,2WD,1
기아,K5,가솔린,19219,2016,무사고,흰색,경기,1950,2WD,1
기아,K5,가솔린,134142,2012,무사고,흰색,경기,650,2WD,2
기아,K5,가솔린,69798,2016,무사고,흰색,충북,1420,2WD,1
기아,K5,가솔린,158961,2012,무사고,흰색,부산,750,2WD,2
기아,K5,가솔린,26948,2019,무사고,흰색,경기,1580,2WD,1
기아,K5,가솔린,59591,2019,무사고,흰색,인천,1620,2WD,1
기아,K5,가솔린,42438,2012,무사고,흰색,경기,830,2WD,2
기아,K5,LPG,15220,2018,무사고,흰색,광주,1750,2WD,1
기아,K5,가솔린,11616,2021,무사고,흰색,서울,2850,2WD,1
기아,K5,LPG,192227,2011,무사고,흰색,경기,530,2WD,1
기아,K5,하이브리드,53603,2017,무사고,흰색,충남,2059,2WD,3
기아,K5,LPG,119059,2019,무사고,흰색,광주,1270,2WD,1
기아,K5,가솔린,57500,2018,무사고,흰색,충남,1520,2WD,1
기아,K5,LPG,29369,2018,무사고,흰색,인천,1640,2WD,1
기아,K5,가솔린,70506,2014,무사고,흰색,대구,1270,2WD,1
기아,K5,가솔린,13525,2020,무사고,흰색,경기,2790,2WD,1
기아,K5,가솔린,67130,2016,무사고,흰색,광주,1520,2WD,1
기아,K5,LPG,168328,2015,무사고,흰색,대전,780,2WD,1
기아,K5,가솔린,8256,2020,무사고,흰색,경기,2760,2WD,1
기아,K5,가솔린,148595,2012,무사고,흰색,광주,680,2WD,1
기아,K5,가솔린,32877,2018,무사고,흰색,대구,1800,2WD,1
기아,K5,가솔린,183544,2012,무사고,흰색,대구,730,2WD,3
기아,K5,가솔린,118818,2013,무사고,흰색,경기,930,2WD,2
기아,K5,하이브리드,115063,2015,무사고,흰색,부산,1090,2WD,2
기아,K5,하이브리드,209400,2013,무사고,흰색,대구,630,2WD,2
기아,K5,LPG,62788,2013,무사고,흰색,부산,970,2WD,2
기아,K5,가솔린,81972,2011,무사고,흰색,부산,870,2WD,2
기아,K5,가솔린,48229,2014,무사고,흰색,울산,1260,2WD,1
기아,K5,가솔린,70704,2016,무사고,흰색,부산,1569,2WD,1
기아,K5,하이브리드,60794,2013,무사고,흰색,대전,1100,2WD,1
기아,K5,하이브리드,30166,2017,무사고,흰색,경기,1950,2WD,3
기아,K5,가솔린,30020,2020,무사고,흰색,서울,2690,2WD,1
기아,K5,가솔린,164780,2014,무사고,흰색,경기,890,2WD,2
기아,K5,LPG,101254,2019,무사고,흰색,부산,1550,2WD,1
기아,K5,LPG,149702,2013,무사고,흰색,부산,530,2WD,1
기아,K5,가솔린,88690,2014,무사고,흰색,대구,1270,2WD,1
기아,K5,가솔린,122608,2013,무사고,흰색,대전,890,2WD,2
기아,K5,가솔린,131534,2011,무사고,흰색,부산,680,2WD,2
기아,K5,LPG,115689,2019,무사고,흰색,부산,1530,2WD,1
기아,K5,가솔린,77706,2017,무사고,흰색,경기,1450,2WD,1
기아,K5,LPG,26145,2020,무사고,흰색,서울,2799,2WD,1
기아,K5,하이브리드,139165,2014,무사고,흰색,경기,930,2WD,2
기아,K5,가솔린,89225,2017,무사고,흰색,대구,1630,2WD,1
기아,K5,LPG,134384,2011,무사고,흰색,부산,780,2WD,2
기아,K5,가솔린,117826,2011,무사고,흰색,충남,799,2WD,2
기아,K5,가솔린,59532,2016,무사고,흰색,경기,1470,2WD,1
기아,K5,가솔린,66071,2018,무사고,흰색,경기,1599,2WD,1
기아,K5,LPG,321056,2011,무사고,흰색,경기,430,2WD,1
기아,K5,가솔린,19428,2016,무사고,흰색,부산,1650,2WD,1
기아,K5,가솔린,43190,2019,무사고,흰색,부산,2100,2WD,1
기아,K5,가솔린,17111,2020,무사고,흰색,대구,3280,2WD,1
기아,K5,가솔린,43090,2016,무사고,흰색,경기,1870,2WD,1
기아,K5,가솔린,91507,2012,무사고,흰색,부산,798,2WD,2
기아,K5,가솔린,76377,2011,무사고,흰색,경기,960,2WD,2
기아,K5,가솔린,91326,2016,무사고,흰색,경기,1790,2WD,1
기아,K5,하이브리드,122666,2012,무사고,흰색,경기,840,2WD,3
기아,K5,가솔린,38408,2014,무사고,흰색,서울,1330,2WD,1
기아,K5,디젤,116306,2016,무사고,흰색,경기,1140,2WD,1
기아,K5,가솔린,105670,2014,무사고,흰색,경기,950,2WD,1
기아,K5,가솔린,72438,2012,무사고,흰색,경기,730,2WD,1
기아,K5,LPG,28892,2020,무사고,흰색,부산,2400,2WD,1
기아,K5,가솔린,154209,2011,무사고,흰색,서울,680,2WD,1
기아,K5,가솔린,8133,2019,무사고,흰색,경기,1949,2WD,1
기아,K5,가솔린,116670,2014,무사고,흰색,경기,950,2WD,1
기아,K5,가솔린,62650,2016,무사고,흰색,대구,1450,2WD,1
기아,K5,디젤,68051,2018,무사고,흰색,경기,1850,2WD,1
기아,K5,가솔린,99862,2016,무사고,흰색,대구,1379,2WD,1
기아,K5,LPG,171186,2014,무사고,흰색,경기,650,2WD,1
기아,K5,LPG,126582,2017,무사고,흰색,경기,1050,2WD,1
기아,K5,가솔린,51362,2018,무사고,흰색,경기,1560,2WD,1
기아,K5,가솔린,31491,2017,무사고,흰색,경기,1570,2WD,1
기아,K5,LPG,176918,2016,무사고,흰색,경기,799,2WD,1
기아,K5,가솔린,154054,2011,무사고,흰색,대전,620,2WD,2
기아,K5,가솔린,62203,2012,무사고,흰색,부산,1030,2WD,2
기아,K5,가솔린,31281,2020,무사고,흰색,경기,1850,2WD,1
기아,K5,디젤,79178,2016,무사고,흰색,부산,1590,2WD,1
기아,K5,LPG,78141,2016,무사고,흰색,부산,1560,2WD,1
기아,K5,가솔린,98004,2011,무사고,흰색,울산,790,2WD,2
기아,K5,LPG,162222,2014,무사고,흰색,대구,870,2WD,1
기아,K5,가솔린,142708,2013,무사고,흰색,부산,799,2WD,2
기아,K5,LPG,114070,2015,무사고,흰색,경기,830,2WD,1
기아,K5,하이브리드,129057,2013,무사고,흰색,대구,980,2WD,3
기아,K5,LPG,147656,2016,무사고,흰색,대구,870,2WD,1
기아,K5,가솔린,82187,2016,무사고,흰색,서울,1499,2WD,1
기아,K5,가솔린,247,2021,무사고,흰색,경기,2899,2WD,1
기아,K5,가솔린,81085,2018,무사고,흰색,울산,1350,2WD,1
기아,K5,가솔린,18865,2020,무사고,흰색,경기,2720,2WD,1
기아,K5,LPG,84016,2017,무사고,흰색,부산,1249,2WD,1
기아,K5,가솔린,147068,2011,무사고,흰색,부산,770,2WD,2
기아,K5,LPG,217908,2015,무사고,흰색,부산,620,2WD,1
기아,K5,LPG,161164,2015,무사고,흰색,부산,730,2WD,1
기아,K5,LPG,117081,2013,무사고,흰색,부산,850,2WD,2
기아,K5,가솔린,96180,2016,무사고,흰색,경기,1480,2WD,1
기아,K5,LPG,123503,2016,무사고,흰색,경기,980,2WD,1
기아,K5,가솔린,32462,2013,무사고,흰색,경기,1120,2WD,1
기아,K5,가솔린,19961,2020,무사고,흰색,경기,3290,2WD,1
기아,K5,가솔린,157480,2014,무사고,흰색,충북,950,2WD,3
기아,K5,가솔린,80997,2014,무사고,흰색,울산,1200,2WD,1
기아,K5,가솔린,63355,2016,무사고,흰색,울산,1390,2WD,1
기아,K5,가솔린,29452,2016,무사고,흰색,울산,1660,2WD,1
기아,K5,하이브리드,50995,2019,무사고,흰색,경기,2299,2WD,3
기아,K5,가솔린,104918,2011,무사고,흰색,부산,780,2WD,2
기아,K5,가솔린,55907,2019,무사고,흰색,경기,2250,2WD,1
기아,K5,LPG,94014,2016,무사고,흰색,경기,1099,2WD,1
기아,K5,하이브리드,7853,2020,무사고,흰색,대구,3520,2WD,3
기아,K5,가솔린,72292,2017,무사고,흰색,대구,1589,2WD,1
기아,K5,디젤,72074,2016,무사고,흰색,부산,1370,2WD,1
기아,K5,가솔린,125682,2015,무사고,흰색,서울,990,2WD,1
기아,K5,가솔린,4074,2020,무사고,흰색,경기,3298,2WD,1
기아,K5,가솔린,7912,2020,무사고,흰색,경기,3199,2WD,1
기아,K5,LPG,79889,2011,무사고,흰색,부산,850,2WD,2
기아,K5,가솔린,121291,2011,무사고,흰색,부산,650,2WD,2
기아,K5,LPG,176911,2013,무사고,흰색,부산,600,2WD,1
기아,K5,하이브리드,85102,2013,무사고,흰색,경기,1359,2WD,2
기아,K5,가솔린,10788,2020,무사고,흰색,경기,2750,2WD,1
기아,K5,하이브리드,101391,2017,무사고,흰색,충북,1750,2WD,3
기아,K5,가솔린,87544,2011,무사고,흰색,부산,750,2WD,1
기아,K5,가솔린,73870,2014,무사고,흰색,경기,1370,2WD,2
기아,K5,가솔린,109352,2015,무사고,흰색,충남,1050,2WD,1
기아,K5,LPG,135441,2016,무사고,흰색,경기,1279,2WD,1
기아,K5,LPG,47805,2018,무사고,흰색,경기,1440,2WD,1
기아,K5,가솔린,220606,2011,무사고,흰색,경기,470,2WD,2
기아,K5,가솔린,32229,2015,무사고,흰색,경기,1210,2WD,1
기아,K5,가솔린,71039,2017,무사고,흰색,경기,1350,2WD,1
기아,K5,가솔린,34541,2020,무사고,흰색,경기,2720,2WD,1
기아,K5,LPG,78030,2019,무사고,흰색,경기,1530,2WD,1
기아,K5,가솔린,6104,2021,무사고,흰색,부산,3300,2WD,1
기아,K5,가솔린,65648,2014,무사고,흰색,경기,1150,2WD,1
기아,K5,가솔린,47747,2018,무사고,흰색,서울,1999,2WD,1
기아,K5,가솔린,567,2021,무사고,흰색,경기,3050,2WD,1
기아,K5,LPG,176600,2013,무사고,흰색,대구,660,2WD,2
기아,K5,LPG,159362,2012,무사고,흰색,대구,770,2WD,2
기아,K5,LPG,178685,2019,무사고,흰색,울산,1290,2WD,1
기아,K5,LPG,162021,2014,무사고,흰색,울산,690,2WD,1
기아,K5,가솔린,80024,2013,무사고,흰색,경기,930,2WD,1
기아,K5,가솔린,38437,2018,무사고,흰색,경기,1790,2WD,1
기아,K5,가솔린,145251,2011,무사고,흰색,울산,750,2WD,2
기아,K5,가솔린,79455,2019,무사고,흰색,경기,1850,2WD,1
기아,K5,LPG,129629,2012,무사고,흰색,부산,690,2WD,2
기아,K5,가솔린,155923,2011,무사고,흰색,경기,570,2WD,2
기아,K5,가솔린,16100,2020,무사고,흰색,경기,2460,2WD,1
기아,K5,가솔린,105614,2012,무사고,흰색,경기,750,2WD,3
기아,K5,가솔린,119199,2011,무사고,흰색,충북,750,2WD,1
기아,K5,LPG,21369,2019,무사고,흰색,경기,1800,2WD,1
기아,K5,LPG,132784,2017,무사고,흰색,경기,999,2WD,1
기아,K5,가솔린,129,2021,무사고,흰색,경기,2800,2WD,1
기아,K5,LPG,69605,2019,무사고,흰색,경기,1150,2WD,1
기아,K5,LPG,57996,2018,무사고,기타,충북,1550,2WD,1
기아,K5,LPG,97955,2019,무사고,기타,광주,1370,2WD,1
기아,K5,LPG,118737,2018,무사고,기타,광주,1150,2WD,1
기아,K5,가솔린,18558,2020,무사고,기타,충북,2800,2WD,1
기아,K5,가솔린,110620,2016,무사고,기타,서울,1130,2WD,1
기아,K5,LPG,38621,2020,무사고,기타,충남,2200,2WD,1
기아,K5,가솔린,16691,2019,무사고,기타,경기,2000,2WD,1
기아,K5,하이브리드,129546,2019,무사고,기타,대구,1760,2WD,3
기아,K5,하이브리드,52733,2017,무사고,기타,대전,1990,2WD,3
기아,K5,LPG,19024,2017,무사고,기타,경기,1630,2WD,1
